gender,age,degree,quallife,health,life,happy,income,confedvac,confedvacy,finalter,hlthphys,hlthmntl,satsoc,white,black,amer_indian_alaska,asian_indian,chinese,filipino,japenese,korean,vietnamese,oth_asian,native_hawaiian,guamanian_chamorro,samoan,oth_pacific_islander,oth_race,hispanic
Male,31,Bachelors,Excellent,Excellent,NA,Very Happy,$25000 or more,NA,A great deal,Getting better,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,56,High School,Very Good,Good,NA,Not too Happy,$25000 or more,NA,Only some,Stayed the same,Good,Very Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,85,Associate/Junior College,Fair,Good,NA,Pretty Happy,$25000 or more,NA,Hardly any,Stayed the same,Fair,Fair,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,60,Associate/Junior College,Very Good,Good,Exciting,Pretty Happy,$25000 or more,Only some,NA,Getting better,Excellent,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Female,33,High School,NA,Good,NA,Pretty Happy,NA,NA,NA,Getting better,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,62,High School,Excellent,Good,Exciting,Pretty Happy,$25000 or more,NA,NA,Getting worse,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,26,Bachelors,Good,Fair,Routine,Pretty Happy,$25000 or more,Only some,NA,Getting worse,Poor,Fair,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,47,Bachelors,Good,Fair,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Fair,Fair,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,69,Bachelors,Good,Fair,Exciting,Not too Happy,$25000 or more,NA,NA,Getting better,Good,Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,41,Associate/Junior College,NA,Good,Routine,Not too Happy,$25000 or more,NA,NA,Getting better,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,41,High School,NA,Fair,Routine,Pretty Happy,NA,NA,NA,Stayed the same,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,50,Bachelors,Excellent,Excellent,Routine,Very Happy,Refused,NA,A great deal,Getting better,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,32,Bachelors,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Getting worse,Good,Fair,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,27,High School,NA,Fair,NA,Not too Happy,$25000 or more,NA,NA,Getting worse,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,64,High School,Very Good,Good,NA,Very Happy,NA,Hardly any,NA,Getting worse,Very Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,78,Graduates,Very Good,Excellent,NA,Not too Happy,$25000 or more,NA,A great deal,Stayed the same,Very Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,59,High School,Very Good,Good,Exciting,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Good,Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,58,High School,Good,Good,Exciting,Pretty Happy,$25000 or more,A great deal,NA,Stayed the same,Good,Very Good,Very Good,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Female,52,High School,Poor,Good,NA,Not too Happy,Under $1000,A great deal,NA,Stayed the same,Good,Very Good,Fair,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,67,Graduates,Good,Fair,Routine,Pretty Happy,$25000 or more,Only some,NA,Getting better,Fair,Very Good,Fair,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,71,Graduates,Very Good,Good,NA,Pretty Happy,NA,A great deal,NA,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,NA,Graduates,Good,Excellent,Routine,Pretty Happy,NA,NA,NA,Getting worse,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,19,High School,Fair,Excellent,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,Excellent,Excellent,Excellent,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,55,Less than High School,Good,Good,Exciting,Pretty Happy,$10000 to $14999,NA,NA,Stayed the same,Very Good,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,30,Bachelors,NA,Good,Routine,Not too Happy,$25000 or more,NA,NA,Getting worse,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,73,High School,Good,Fair,Routine,Not too Happy,NA,Only some,NA,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,Less than High School,NA,Poor,Routine,Not too Happy,Refused,NA,NA,Stayed the same,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,77,Graduates,Very Good,Good,Exciting,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,65,Bachelors,Very Good,Good,NA,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Very Good,Very Good,Very Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Male,69,Bachelors,Very Good,Excellent,NA,Pretty Happy,$20000 to $24999,NA,A great deal,Getting better,Very Good,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,52,Bachelors,Very Good,Excellent,NA,Not too Happy,$25000 or more,NA,A great deal,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,42,Bachelors,Good,Fair,Routine,Pretty Happy,Refused,NA,NA,Getting better,Fair,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,Bachelors,NA,Excellent,NA,Not too Happy,NA,NA,NA,Getting better,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Female,89,Graduates,Very Good,Fair,Exciting,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Fair,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,25,High School,Good,Good,NA,Pretty Happy,$25000 or more,A great deal,NA,Getting better,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,High School,NA,Good,Routine,Pretty Happy,$10000 to $14999,NA,NA,Getting better,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,64,High School,Very Good,Good,Routine,Not too Happy,$25000 or more,NA,NA,Getting better,Good,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,61,Associate/Junior College,Very Good,Excellent,Exciting,Pretty Happy,Refused,A great deal,NA,Stayed the same,Very Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,65,Graduates,Very Good,Good,Exciting,Pretty Happy,$20000 to $24999,NA,A great deal,Stayed the same,Very Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,71,Graduates,NA,Fair,Exciting,Not too Happy,NA,NA,NA,Stayed the same,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,75,Less than High School,NA,Fair,Routine,Not too Happy,$25000 or more,NA,NA,Stayed the same,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,70,High School,Very Good,Excellent,NA,Pretty Happy,$25000 or more,A great deal,NA,Stayed the same,Excellent,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,61,Associate/Junior College,Fair,Poor,NA,Not too Happy,$10000 to $14999,Only some,NA,Getting worse,Poor,Poor,Poor,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,49,High School,Poor,Fair,NA,Pretty Happy,$10000 to $14999,NA,Only some,Getting worse,Fair,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,Associate/Junior College,NA,Fair,Dull,Not too Happy,$20000 to $24999,NA,NA,Getting worse,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,43,High School,Fair,Good,Routine,Very Happy,$8000 to $9999,NA,NA,Getting worse,Good,Good,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,NA,NA,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,39,High School,Good,Excellent,Exciting,Pretty Happy,$25000 or more,NA,Hardly any,Getting worse,Excellent,Good,Good,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,High School,NA,Good,NA,Pretty Happy,NA,NA,NA,Stayed the same,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Male,75,High School,Good,Good,Exciting,Very Happy,NA,A great deal,NA,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,71,High School,Good,Good,Exciting,Pretty Happy,$25000 or more,NA,NA,Getting better,Good,Excellent,Excellent,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,84,Bachelors,Excellent,Good,Routine,Pretty Happy,$25000 or more,NA,A great deal,Stayed the same,Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,80,Less than High School,Good,Good,Routine,Not too Happy,$25000 or more,NA,NA,Stayed the same,Good,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,62,High School,Good,Fair,Routine,Not too Happy,$25000 or more,NA,NA,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,Bachelors,Good,Fair,Routine,Pretty Happy,$25000 or more,NA,A great deal,Getting worse,Fair,Very Good,Fair,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Female,36,Graduates,Very Good,Excellent,NA,Pretty Happy,Refused,A great deal,NA,Getting better,Excellent,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,61,High School,NA,Fair,Routine,Not too Happy,NA,NA,NA,Getting worse,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,Bachelors,Very Good,Good,Routine,Pretty Happy,NA,NA,A great deal,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,34,Bachelors,Good,Good,NA,Not too Happy,Refused,NA,Only some,Stayed the same,Good,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,72,Bachelors,Good,Good,NA,Pretty Happy,$25000 or more,A great deal,NA,Getting better,Good,Good,Good,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Female,67,Bachelors,Fair,Fair,NA,Pretty Happy,$25000 or more,Only some,NA,Getting worse,Fair,Good,Fair,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Female,NA,Graduates,Excellent,Excellent,NA,Very Happy,$25000 or more,NA,A great deal,Getting better,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
None of these,64,High School,Fair,Fair,Exciting,Very Happy,NA,Only some,NA,Stayed the same,Fair,Fair,Fair,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,81,High School,Very Good,Good,NA,Very Happy,$25000 or more,NA,NA,Stayed the same,Very Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,69,Graduates,Good,Good,Exciting,Pretty Happy,$25000 or more,NA,A great deal,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,63,High School,Good,Good,Exciting,Pretty Happy,$25000 or more,NA,NA,Getting better,Good,Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,62,Bachelors,Good,Good,NA,Pretty Happy,$1000 to $2999,NA,Only some,Stayed the same,Good,Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,37,High School,Fair,Fair,NA,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Fair,Fair,Fair,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,43,Bachelors,Very Good,Good,Routine,Pretty Happy,NA,Only some,NA,Getting better,Very Good,Excellent,Very Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Male,68,Graduates,Good,Good,Routine,Pretty Happy,$25000 or more,Only some,NA,Getting better,Good,Good,Good,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Female,72,Graduates,Excellent,Good,Exciting,Pretty Happy,Refused,A great deal,NA,Stayed the same,Very Good,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,76,High School,Good,Fair,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,24,Bachelors,Fair,Fair,NA,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Poor,Fair,Fair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,70,High School,Very Good,Good,Dull,Pretty Happy,$25000 or more,Hardly any,NA,Getting worse,Very Good,Very Good,Fair,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,74,Graduates,Good,Good,Exciting,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Fair,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,33,Associate/Junior College,Good,Good,NA,Pretty Happy,$25000 or more,NA,Only some,Getting worse,Very Good,Very Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,59,Graduates,Good,Good,Exciting,Very Happy,$25000 or more,NA,NA,Getting better,Good,Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,28,Bachelors,Good,Fair,Routine,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Fair,Fair,Fair,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,Bachelors,NA,Good,Exciting,Pretty Happy,NA,NA,NA,Stayed the same,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,29,Bachelors,Good,Good,Exciting,Pretty Happy,$25000 or more,A great deal,NA,Getting worse,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,61,Bachelors,Good,Excellent,Exciting,Not too Happy,$10000 to $14999,NA,NA,Getting worse,Excellent,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,31,Graduates,Very Good,Good,Exciting,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Excellent,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,28,Less than High School,Fair,Excellent,NA,Not too Happy,$1000 to $2999,A great deal,NA,Getting worse,Good,Very Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,67,Bachelors,Fair,Good,NA,Pretty Happy,$25000 or more,NA,A great deal,Getting worse,Very Good,Good,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,56,Graduates,Very Good,Good,Exciting,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,74,Bachelors,Fair,Fair,Routine,Pretty Happy,$20000 to $24999,NA,NA,Stayed the same,Fair,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,63,High School,Good,Good,Routine,Pretty Happy,$1000 to $2999,NA,Only some,Stayed the same,Good,Good,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,77,Graduates,Excellent,Good,NA,Very Happy,$25000 or more,A great deal,NA,Getting better,Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,64,High School,Good,Fair,Routine,Not too Happy,$20000 to $24999,NA,NA,Stayed the same,Fair,Poor,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,69,High School,Very Good,Fair,Routine,Pretty Happy,$25000 or more,Only some,NA,Stayed the same,Fair,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,58,Bachelors,Very Good,Excellent,Routine,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Excellent,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,48,Bachelors,Very Good,Fair,Exciting,Very Happy,NA,NA,NA,Getting better,Fair,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,62,High School,Fair,Fair,Routine,Pretty Happy,$15000 to $19999,NA,NA,Stayed the same,Fair,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,37,Associate/Junior College,Fair,Fair,Routine,Not too Happy,$6000 to $6999,NA,NA,Getting worse,Good,Fair,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,64,Bachelors,Fair,Fair,Routine,Not too Happy,$10000 to $14999,NA,NA,Stayed the same,Poor,Poor,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,39,Bachelors,Very Good,Good,Routine,Very Happy,$25000 or more,NA,NA,Getting better,Fair,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,70,Bachelors,Good,Excellent,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Excellent,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,High School,NA,Fair,NA,Not too Happy,NA,NA,NA,Getting worse,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,52,Graduates,Very Good,Excellent,Exciting,Very Happy,Refused,NA,NA,Getting better,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,86,High School,Good,Fair,Dull,Not too Happy,$8000 to $9999,NA,NA,Stayed the same,Fair,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,NA,Less than High School,NA,Fair,Routine,Pretty Happy,Refused,NA,NA,Getting better,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,78,High School,Good,Fair,NA,Pretty Happy,$10000 to $14999,NA,Only some,Getting worse,Fair,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,48,High School,Good,Good,NA,Pretty Happy,$25000 or more,Only some,NA,Getting better,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,72,Graduates,Very Good,Good,NA,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Good,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,70,High School,Good,Excellent,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,NA,Associate/Junior College,Very Good,Excellent,Routine,Pretty Happy,Refused,NA,NA,Stayed the same,Excellent,Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,51,Bachelors,Fair,Good,NA,Not too Happy,$25000 or more,NA,NA,Stayed the same,Good,Good,Fair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Male,49,High School,Very Good,Good,Routine,Pretty Happy,$25000 or more,A great deal,NA,Getting better,Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
None of these,22,High School,Good,Good,NA,Pretty Happy,$10000 to $14999,Only some,NA,Getting better,Very Good,Excellent,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,55,High School,Very Good,Excellent,Routine,Pretty Happy,Refused,NA,NA,Stayed the same,Excellent,Excellent,Very Good,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Female,37,High School,Fair,Good,NA,Pretty Happy,$15000 to $19999,NA,Only some,Getting better,Good,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,66,High School,Good,Good,NA,Not too Happy,$15000 to $19999,Only some,NA,Stayed the same,Very Good,Very Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,39,High School,Good,Excellent,Exciting,Very Happy,$25000 or more,NA,A great deal,Stayed the same,Good,Very Good,Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,69,Bachelors,Good,Good,NA,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,55,High School,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,28,Bachelors,Very Good,Good,NA,Pretty Happy,$25000 or more,NA,Only some,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,36,Bachelors,Very Good,Good,Routine,Pretty Happy,Refused,Only some,NA,Getting better,Good,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,74,Bachelors,Excellent,Excellent,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,Excellent,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,63,Graduates,Excellent,Excellent,Exciting,Very Happy,$25000 or more,NA,NA,Getting better,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,84,Graduates,Very Good,Good,NA,Very Happy,$25000 or more,A great deal,NA,Stayed the same,Good,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,42,High School,Fair,Fair,Routine,Very Happy,NA,NA,NA,Getting worse,Fair,Fair,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,52,Bachelors,Good,Excellent,NA,Pretty Happy,$25000 or more,NA,A great deal,Getting worse,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,31,High School,Very Good,Good,Routine,Not too Happy,$20000 to $24999,Only some,NA,Getting better,Very Good,Good,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,39,High School,Very Good,Good,Routine,Pretty Happy,$25000 or more,NA,A great deal,Getting better,Very Good,Very Good,Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,65,Bachelors,Good,Good,Routine,Very Happy,$25000 or more,NA,NA,Stayed the same,Good,Very Good,Good,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Male,22,High School,Good,Good,NA,Not too Happy,$20000 to $24999,NA,Only some,Getting worse,Good,Very Good,Fair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Male,52,Bachelors,Very Good,Good,Routine,Very Happy,Under $1000,NA,NA,Getting better,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,62,High School,Very Good,Good,Exciting,Very Happy,Refused,Hardly any,NA,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,31,Graduates,Very Good,Excellent,Exciting,Pretty Happy,Under $1000,NA,NA,Stayed the same,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,78,Graduates,Very Good,Good,NA,Pretty Happy,NA,A great deal,NA,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,75,Less than High School,Good,Excellent,NA,Pretty Happy,$1000 to $2999,NA,A great deal,Getting better,Good,Excellent,Good,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,55,High School,Good,Good,Routine,Not too Happy,$25000 or more,NA,NA,Getting better,Good,Very Good,Very Good,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,54,Graduates,Excellent,Excellent,NA,Very Happy,Refused,NA,A great deal,Getting better,Excellent,Excellent,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,27,Graduates,Very Good,Excellent,NA,Very Happy,$25000 or more,Only some,NA,Getting better,Very Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,29,Graduates,Fair,Good,NA,Not too Happy,$25000 or more,NA,Only some,Getting worse,Good,Good,Good,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Female,81,Less than High School,Good,Good,Routine,Pretty Happy,$1000 to $2999,NA,NA,Getting worse,Good,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,70,High School,NA,Good,NA,Pretty Happy,$25000 or more,NA,NA,Stayed the same,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,44,Graduates,Very Good,Excellent,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,Excellent,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,32,Associate/Junior College,NA,Good,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,52,High School,Fair,Fair,NA,Pretty Happy,Under $1000,A great deal,NA,Getting better,Fair,Fair,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,53,High School,Good,Fair,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,Fair,Good,Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,61,Graduates,Excellent,Excellent,Exciting,Pretty Happy,Refused,NA,NA,Stayed the same,Excellent,Excellent,Excellent,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,19,High School,Very Good,Fair,Dull,Not too Happy,$25000 or more,NA,NA,Getting better,Fair,Fair,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,33,Bachelors,Very Good,Excellent,Routine,Pretty Happy,$25000 or more,NA,NA,Getting better,Excellent,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Female,NA,High School,Fair,Good,Routine,Pretty Happy,$10000 to $14999,NA,NA,Getting better,Fair,Very Good,Very Good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,67,Bachelors,Very Good,Good,NA,Very Happy,Refused,A great deal,NA,Stayed the same,Good,Very Good,Very Good,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Male,55,Bachelors,Very Good,Excellent,Exciting,Pretty Happy,$25000 or more,NA,Only some,Getting better,Excellent,Excellent,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Female,43,Less than High School,Good,Fair,Dull,Not too Happy,Under $1000,NA,NA,Getting better,Fair,Fair,Poor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Male,69,High School,Good,Excellent,Routine,Pretty Happy,$25000 or more,NA,NA,Stayed the same,Very Good,Very Good,Fair,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
